replicate_id,condition,iteration,candidate_index,is_seed,controller_file,controller_sha256,is_reported_champion
naive_1,naive_seed,36,1,false,agent_logs/three_dimensional/naive_1/policies/iteration_36_candidate_01.jl,3102a3da118d571941391905afb57b0a19adf17391d3365f54e711e04e262bc6,false
naive_1,naive_seed,36,2,false,agent_logs/three_dimensional/naive_1/policies/iteration_36_candidate_02.jl,69e91e5da2a6c4018ae365ad53bb305d31dc64950d9fcf21b6fc9809635b2ecf,false
naive_1,naive_seed,36,3,false,agent_logs/three_dimensional/naive_1/policies/iteration_36_candidate_03.jl,69e91e5da2a6c4018ae365ad53bb305d31dc64950d9fcf21b6fc9809635b2ecf,false
naive_1,naive_seed,36,4,false,agent_logs/three_dimensional/naive_1/policies/iteration_36_candidate_04.jl,967f562af1e67f73683590bbb1d45b1d1bcd256ccc99805aaf6927d930df6fc2,false
naive_1,naive_seed,37,1,false,agent_logs/three_dimensional/naive_1/policies/iteration_37_candidate_01.jl,2d958d289f91e1f6a8466751795ec75976c8490d790062655165cdd2e729c4b6,false
naive_1,naive_seed,37,2,false,agent_logs/three_dimensional/naive_1/policies/iteration_37_candidate_02.jl,4ca4fe8714b456ce9c57cc906889a23dec37a57e942e1ab3463de1f22a809578,false
naive_1,naive_seed,37,3,false,agent_logs/three_dimensional/naive_1/policies/iteration_37_candidate_03.jl,69e91e5da2a6c4018ae365ad53bb305d31dc64950d9fcf21b6fc9809635b2ecf,false
naive_1,naive_seed,37,4,false,agent_logs/three_dimensional/naive_1/policies/iteration_37_candidate_04.jl,74e97ec99921ee07ce1904bb84c195b12c2c8cfb1e54280d6ecdabe680bbc4ab,false
naive_1,naive_seed,38,1,false,agent_logs/three_dimensional/naive_1/policies/iteration_38_candidate_01.jl,b3fb0bafeb1b1f056d2338df5f1bbb5ef80c0a24498df751dcbc9a7488bc1c21,false
naive_1,naive_seed,38,2,false,agent_logs/three_dimensional/naive_1/policies/iteration_38_candidate_02.jl,b7ee8b8c01f4a4ae2877491f0a5547663a4a9dee06b9a27d7171a73606c52382,false
naive_1,naive_seed,38,3,false,agent_logs/three_dimensional/naive_1/policies/iteration_38_candidate_03.jl,ec0dab28d62154f93fe8587e7b0799613d7baaf9fe6e245b4ac3abbefe9a75b4,false
naive_1,naive_seed,38,4,false,agent_logs/three_dimensional/naive_1/policies/iteration_38_candidate_04.jl,f7cc492834b29b61e87f020bd370c169687306dd8371f3108804cb0d260fd3b2,false
naive_1,naive_seed,39,1,false,agent_logs/three_dimensional/naive_1/policies/iteration_39_candidate_01.jl,020a5457670bbf263af0a0d1010a9dc813eaf8e8118d5f622fd1dda15f459771,false
naive_1,naive_seed,39,2,false,agent_logs/three_dimensional/naive_1/policies/iteration_39_candidate_02.jl,8634990cd2bf2c66c5f2ee9ee225525a5f1315d82fce65daf92ab4eacb865ac7,false
naive_1,naive_seed,39,3,false,agent_logs/three_dimensional/naive_1/policies/iteration_39_candidate_03.jl,98362592e88baaf1dcc854ae67c77160ba89ebd551553624363d81c4781b1eb6,false
naive_1,naive_seed,39,4,false,agent_logs/three_dimensional/naive_1/policies/iteration_39_candidate_04.jl,ec0dab28d62154f93fe8587e7b0799613d7baaf9fe6e245b4ac3abbefe9a75b4,false
naive_1,naive_seed,40,1,false,agent_logs/three_dimensional/naive_1/policies/iteration_40_candidate_01.jl,376c8d3d6d4968042fedba223f0577f65f1f41c60ba43eb03b6354821babdfb0,false
naive_1,naive_seed,40,2,false,agent_logs/three_dimensional/naive_1/policies/iteration_40_candidate_02.jl,7fbf48d56dcc860e36a9b5b4984bbb7d1b128fec59d7ab54b3a8963917c19552,true
naive_1,naive_seed,40,3,false,agent_logs/three_dimensional/naive_1/policies/iteration_40_candidate_03.jl,8634990cd2bf2c66c5f2ee9ee225525a5f1315d82fce65daf92ab4eacb865ac7,false
naive_1,naive_seed,40,4,false,agent_logs/three_dimensional/naive_1/policies/iteration_40_candidate_04.jl,bba7230744a4acf25207d9852e23caa988675c0142da84ee8928a57d18ce8074,false
naive_2,naive_seed,0,,true,agent_logs/three_dimensional/naive_2/policies/seed.jl,1166612ca4b716bee591ee26917f31bca811271a6cde15c058cab18427df6df3,false
naive_2,naive_seed,1,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_01_candidate_01.jl,0742c53ddc29b731a815dbd6dae4f464bcd26c423e69f35d08d3db75d6f76eb1,false
naive_2,naive_seed,1,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_01_candidate_02.jl,284d5d31b3b64ee740d63d3ef45e1d8d7db8dbb3a9b2310692fa5c3494b9853a,false
naive_2,naive_seed,1,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_01_candidate_03.jl,5955dc7d8649218bb50744b76f8bc8b971f32e4da13487260e146b36fa5b9780,false
naive_2,naive_seed,1,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_01_candidate_04.jl,605eb8a47063587e48f6509488ce1c343cfe4b6a5a91ce242c2c8c47c617264d,false
naive_2,naive_seed,2,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_02_candidate_01.jl,3cb50f96af4796919fc0171a2a1e7a46d7da1dfc4192e16940f9685f7af097ab,false
naive_2,naive_seed,2,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_02_candidate_02.jl,7aedb9a9b88da9afac0c05ca7613754a0b71534f4e80bdd964dd80a4cf26c9b1,false
naive_2,naive_seed,2,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_02_candidate_03.jl,de064e6018d5a0072d16cba068d9df91fda83bf4eabecc1feba47608ebc4f286,false
naive_2,naive_seed,2,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_02_candidate_04.jl,fe457cba3f2e5a1f91632c4757799f10e491a247d01774a605cdf37ba6ca8480,false
naive_2,naive_seed,3,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_03_candidate_01.jl,343359785dff171bab3cf50293a1f53765078e935032daeb3920d25b37351b81,false
naive_2,naive_seed,3,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_03_candidate_02.jl,79c02ea31db26a0d6f07296f1179a3d9e75b35c9ef06eb1388d7cc6c6d93d0a2,false
naive_2,naive_seed,3,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_03_candidate_03.jl,b84c98a224d85dba4a5302a8d0180b644dbe417af3657b4fb66269572f4acf60,false
naive_2,naive_seed,3,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_03_candidate_04.jl,f0838eedb26e6a41ef45f2999b9b5ad32d0fd52cab3420434ec56167416ee695,false
naive_2,naive_seed,4,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_04_candidate_01.jl,3efcb5140ccf17b055e6fa0945b19d7736b5ada7669be2283e183bffe08c638b,false
naive_2,naive_seed,4,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_04_candidate_02.jl,65163c1f333944f7de8a6f673179298e7a6b42d26983b2607e4c6616a8c9d510,false
naive_2,naive_seed,4,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_04_candidate_03.jl,662076972e1848819c2c35a225a70545491009ec8049670d755f1d65680c6b50,false
naive_2,naive_seed,4,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_04_candidate_04.jl,9dd4284626185a7249375f774115d8d1553c5c8133716794877cc371aa6b368e,false
naive_2,naive_seed,5,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_05_candidate_01.jl,4afbf3ebc43334be5f95fb14550960e9c09bbdf7b86ead5ad8ffef09f3a6b864,false
naive_2,naive_seed,5,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_05_candidate_02.jl,7d39a3146f6cd3191a8bc593589596add5e3ec9b48241c958290d37d39730f88,false
naive_2,naive_seed,5,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_05_candidate_03.jl,9078e20770ca7c253e30c498e838c655ea6bac31de9fac97c2bd984313b74f16,false
naive_2,naive_seed,5,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_05_candidate_04.jl,ad45146eb45d8315f56694db54a514c405808e29ce527072de39143638f4068f,false
naive_2,naive_seed,6,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_06_candidate_01.jl,0bc011f6b765ef8641dcf214cd576a04369e283e4c2aec1d56f26f756f6a8ce9,false
naive_2,naive_seed,6,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_06_candidate_02.jl,268b2604f14cf60bd7accf4d247abb05e844f2ab8e3721cfa8664bd9cfd33f7e,false
naive_2,naive_seed,6,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_06_candidate_03.jl,367d26646c69482d91513f60e76f67684d821e148dc0ead6dc8fc330289bce2f,false
naive_2,naive_seed,6,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_06_candidate_04.jl,56c2ceb9bd463dcb72886623058da8a3c5ede38dbd16662eab898dd891418f5d,false
naive_2,naive_seed,7,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_07_candidate_01.jl,7057d960bc08eb822342dd4675bd3895c73556f590fb54e6f5fb3655a5d0d884,false
naive_2,naive_seed,7,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_07_candidate_02.jl,871bd9beba263b017902cfd9b41ccd9bca5a156c0c07c9de70407babdc8ccf83,false
naive_2,naive_seed,7,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_07_candidate_03.jl,9851db75584bd57787e7b28808847b0324821d2aafa0b2de6573d5312d56e125,false
naive_2,naive_seed,7,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_07_candidate_04.jl,fc5f9e74c5dcc13af29bd980ee85021c7a6b4b83639cf2718d219c368b1561d3,false
naive_2,naive_seed,8,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_08_candidate_01.jl,2058d314e693673a0a2ef5a319f4daad8adc1af53fc1fdb97c85781b3876cd87,false
naive_2,naive_seed,8,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_08_candidate_02.jl,3dac1426ad6df212dd0515d4ac9948cb19c6891ccada2505e9713993d131bd07,false
naive_2,naive_seed,8,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_08_candidate_03.jl,d020404be236c033d8cfff10d0f3ea67c8b8d2ae4d8d4f6d98deb9e62b525246,false
naive_2,naive_seed,8,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_08_candidate_04.jl,d3a1073abee9cb28090dd160f8f3ff406e3f35e98d9d1da734bee8541183c472,false
naive_2,naive_seed,9,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_09_candidate_01.jl,2a61da2d832e4df8a6f5b302dc2f647a043f8be206319e5730a7bd7ad910b9cd,false
naive_2,naive_seed,9,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_09_candidate_02.jl,6a4afd58c961cc66962aae53a8ebaa167a011136ce3c290652ea0ee1b729f4ec,false
naive_2,naive_seed,9,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_09_candidate_03.jl,6aa42c006fc9a6130e11f1f88d10dfd4c9da0e95427cc1875fda3c46c62043a9,false
naive_2,naive_seed,9,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_09_candidate_04.jl,82b932ac8b51ccd0d870c808e13a7345bd00e5f3bbb94e583f44f35a8ebb8911,false
naive_2,naive_seed,10,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_10_candidate_01.jl,6b3816cda2e27cc3ee1fd9173df3f6ab2fd96d0e6f8fbe3b47ee9131983d9c2e,false
naive_2,naive_seed,10,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_10_candidate_02.jl,8a2434080c1c5bf7486aa5141237f7e8700324a3b6d1875955b53a19d34e5f2b,false
naive_2,naive_seed,10,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_10_candidate_03.jl,95c91bdeaeb6cc8d7d993a8f4e8b31e1c55fe4117a2d47bd0397170f3aac7c08,false
naive_2,naive_seed,10,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_10_candidate_04.jl,ea178ab17e62bed65c963c4d952af234376f03a98e734fb4b6c91147f890de2b,false
naive_2,naive_seed,11,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_11_candidate_01.jl,07e6c76effa628b171dca8ae383f81b4f35c6d00a5e201f3a7ffe1c3ead425f3,false
naive_2,naive_seed,11,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_11_candidate_02.jl,185184a38cca87d65478a38005ecf2a8bc5bedfda23ff2842b0aaddff23abcd0,false
naive_2,naive_seed,11,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_11_candidate_03.jl,36cce99f9e49993b994fe2dba2fefe0ccc049957d171d9cc71cae0cbc769d658,false
naive_2,naive_seed,11,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_11_candidate_04.jl,611300ba173fccbfdc0c62141fc140554012904524003082185af385a77d1249,false
naive_2,naive_seed,12,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_12_candidate_01.jl,2b0b131cf2e51025db84febfd5d1138b45cda2b167076d3cb50deb314f960dac,false
naive_2,naive_seed,12,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_12_candidate_02.jl,72b235fd7cc0c11d1426158a9366dedb80a6dc52d7173225892ccc4a059d277d,false
naive_2,naive_seed,12,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_12_candidate_03.jl,cfab213a497c343ed981326699c4e9185363cfd14f2b9e01f72de3f1127b1c35,false
naive_2,naive_seed,12,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_12_candidate_04.jl,eca450533bd5bb6f564d5f63a978e14f7acdb918ecdaee92292f6aa74f52a996,false
naive_2,naive_seed,13,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_13_candidate_01.jl,3663318b48e454273c8342289d0ac68c03a6c879107a3bd88503558e554eb432,false
naive_2,naive_seed,13,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_13_candidate_02.jl,72b235fd7cc0c11d1426158a9366dedb80a6dc52d7173225892ccc4a059d277d,false
naive_2,naive_seed,13,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_13_candidate_03.jl,bdf4b0883803a8d8fa91254956188d8e4e918fe8c33526c0057966807f1e9d04,false
naive_2,naive_seed,13,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_13_candidate_04.jl,bee2cb8793b07b86ae868364a40f385f7e90f7477e31c9be7ccdf9626e8fe606,false
naive_2,naive_seed,14,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_14_candidate_01.jl,05ac21ff869f1ef136d0ea0a6cea68121117d27ead259bcbad65f6c1b412de7c,false
naive_2,naive_seed,14,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_14_candidate_02.jl,073f2ed6a8824da38be9d941f8862d35355991c90fae765815092e80ca650ce5,false
naive_2,naive_seed,14,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_14_candidate_03.jl,35dc8b1108f234168521d8dfd412eb31adec0e98ab52e88cda7e4345f2e1e86b,false
naive_2,naive_seed,14,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_14_candidate_04.jl,72b235fd7cc0c11d1426158a9366dedb80a6dc52d7173225892ccc4a059d277d,false
naive_2,naive_seed,15,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_15_candidate_01.jl,18f1c4397b5c1ae0e3d8adc00fa11325032161595dae462a7972957ee6b89042,false
naive_2,naive_seed,15,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_15_candidate_02.jl,72b235fd7cc0c11d1426158a9366dedb80a6dc52d7173225892ccc4a059d277d,false
naive_2,naive_seed,15,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_15_candidate_03.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,15,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_15_candidate_04.jl,f741522185d8e8407ef0c702f06b8da1a8945c21a6c072bbc9393ce71f3bea72,false
naive_2,naive_seed,16,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_16_candidate_01.jl,8e1c7151e24d7d5e3f8e134ce682752f268d13dbbeb41151378b22ac4685007f,false
naive_2,naive_seed,16,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_16_candidate_02.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,16,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_16_candidate_03.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,16,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_16_candidate_04.jl,e2c114f8863552f6b423e6c747112a07200d495a60b09b207ed8c44919a071b7,false
naive_2,naive_seed,17,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_17_candidate_01.jl,6fa47ceb851ace2318f009b797aba19fc9b939079b06402e690300941fc4c200,false
naive_2,naive_seed,17,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_17_candidate_02.jl,bce986486b08c7f5f1925fbc152e94a262a846a2af22d5c626afa81e4a9b080d,false
naive_2,naive_seed,17,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_17_candidate_03.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,17,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_17_candidate_04.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,18,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_18_candidate_01.jl,8e1c7151e24d7d5e3f8e134ce682752f268d13dbbeb41151378b22ac4685007f,false
naive_2,naive_seed,18,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_18_candidate_02.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,18,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_18_candidate_03.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,18,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_18_candidate_04.jl,c8459795cfc38bc3ebbebc4120c1427abe9622491e2bc3fae39385b55f1805ca,false
naive_2,naive_seed,19,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_19_candidate_01.jl,2351d3750d5626f06bf89bbd74a3cb2327ed1d551557ffee55d30865b282d600,false
naive_2,naive_seed,19,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_19_candidate_02.jl,63b3ab2080c70196bf74006a3593c9820e93d286019fb3ab8c8918e348d7f6cb,false
naive_2,naive_seed,19,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_19_candidate_03.jl,bfaa8a9850e9b1c53dfd8c0264b7f2bd8866416874ec560689ff4d3275885532,false
naive_2,naive_seed,19,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_19_candidate_04.jl,f2e26936a2fb48d21544c02b77793d41ba9e47ee0897f42b1dac34b57f3cad7e,false
naive_2,naive_seed,20,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_20_candidate_01.jl,11266e2ad6d2b9dcaa092af32a65ee2739871b814ffe96ba5efc9a18454b3a9d,false
naive_2,naive_seed,20,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_20_candidate_02.jl,bfaa8a9850e9b1c53dfd8c0264b7f2bd8866416874ec560689ff4d3275885532,false
naive_2,naive_seed,20,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_20_candidate_03.jl,bfaa8a9850e9b1c53dfd8c0264b7f2bd8866416874ec560689ff4d3275885532,false
naive_2,naive_seed,20,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_20_candidate_04.jl,d33ac1ecc67ee199ebacc9b1058c7844c16c80b96d0a4cf2b9cc53ee9cfaaca5,false
naive_2,naive_seed,21,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_21_candidate_01.jl,15bafe86fc12c7aa542c0bafe67d612e2eaecd0b36e37404cf3fda2c06c1a918,false
naive_2,naive_seed,21,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_21_candidate_02.jl,b7eb6eadbfbd4bd6b86a879e550f9dc3c07125f940dfd8b3a2dca9a77b2372f3,false
naive_2,naive_seed,21,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_21_candidate_03.jl,d33ac1ecc67ee199ebacc9b1058c7844c16c80b96d0a4cf2b9cc53ee9cfaaca5,false
naive_2,naive_seed,21,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_21_candidate_04.jl,da70ea96084768a448de7b199a641ca953ffddbc545fc47bdc598fd18e34765e,false
naive_2,naive_seed,22,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_22_candidate_01.jl,109929626ec45c8403cd1498430c49c8fc92e58eb9dc7ff13c4818f5d1d3ba4c,false
naive_2,naive_seed,22,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_22_candidate_02.jl,2101a4b6decbb1fa6ffa577a7de9d3196f7dfa6282c97232b6dccf1e92288de6,false
naive_2,naive_seed,22,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_22_candidate_03.jl,68980028dd3cba0dd456318f664456b885f1f020a3d95872c06608220a1cb447,false
naive_2,naive_seed,22,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_22_candidate_04.jl,d33ac1ecc67ee199ebacc9b1058c7844c16c80b96d0a4cf2b9cc53ee9cfaaca5,false
naive_2,naive_seed,23,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_23_candidate_01.jl,16fc1f4529e2bccbd3a9a545c171d3baadaa91bc6c6acbd8f8132891f0feb7d7,false
naive_2,naive_seed,23,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_23_candidate_02.jl,3eea5c907a3077716c79924bbb95177ea8bc647307ba95f6de282525863e65b7,false
naive_2,naive_seed,23,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_23_candidate_03.jl,551c222d343984696e7bd82bb2364aa5a80dd7c70a7ffa341154f7dc8d3e149a,false
naive_2,naive_seed,23,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_23_candidate_04.jl,a4d8d482b070adc79d8301764df1a2cfe4e059e4494fb3f8e4fa2dabee86f565,false
naive_2,naive_seed,24,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_24_candidate_01.jl,2fbfe97d1a88c4d7804dfb2b9f5e0cd322e9728e66a1f49eb860db4df7fd9ddf,false
naive_2,naive_seed,24,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_24_candidate_02.jl,37adb409d20c130d5654999750bfec7df33eb26fc9e3834b442ef86a6ff293d3,false
naive_2,naive_seed,24,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_24_candidate_03.jl,9c7f5a5e91dc6578e188d2c08b4b9160a1a235f4773bf157c111c731ee99632e,false
naive_2,naive_seed,24,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_24_candidate_04.jl,a4d8d482b070adc79d8301764df1a2cfe4e059e4494fb3f8e4fa2dabee86f565,false
naive_2,naive_seed,25,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_25_candidate_01.jl,7a2dcfcdeb7c1bcf73c0662ddbf40666cd3b68457ab58efbc260abba530ef60c,false
naive_2,naive_seed,25,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_25_candidate_02.jl,8da06c6a26e62379ed7ab24a3f8878b7367b207c87427f48debe23fd006bf8ce,false
naive_2,naive_seed,25,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_25_candidate_03.jl,b0b6b0bb46e324a2cb7c56edc3d053f498f78ce153b96c84ee72c86609538a2c,false
naive_2,naive_seed,25,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_25_candidate_04.jl,c9ea908d479ade045b2394c297126ad0bc50b96db7bab95873e370d8f9439520,false
naive_2,naive_seed,26,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_26_candidate_01.jl,155590c08e36f7336a611fed09f00891c111fa0e3053d9ca65e413dee30e63cf,false
naive_2,naive_seed,26,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_26_candidate_02.jl,3125eafd9f70c5f1e98d645b9edd0dcef62f5eb5188f71403d6e82f7c1bc5274,false
naive_2,naive_seed,26,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_26_candidate_03.jl,37adb409d20c130d5654999750bfec7df33eb26fc9e3834b442ef86a6ff293d3,false
naive_2,naive_seed,26,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_26_candidate_04.jl,f23a17334530dfdc0d21edbdb7c0cd202eb5f6a3c12bc4aaee7f1c19ea43bbe8,false
naive_2,naive_seed,27,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_27_candidate_01.jl,37adb409d20c130d5654999750bfec7df33eb26fc9e3834b442ef86a6ff293d3,false
naive_2,naive_seed,27,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_27_candidate_02.jl,37adb409d20c130d5654999750bfec7df33eb26fc9e3834b442ef86a6ff293d3,false
naive_2,naive_seed,27,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_27_candidate_03.jl,cf9fd4696caba67defd5478fd237bf316da3ef629cb9e24ba50293a18e0f5713,false
naive_2,naive_seed,27,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_27_candidate_04.jl,d50441df2e8de704c13348a086fa0e7bbc56f6ca165ea5f3f5b5e0d9c702fe43,false
naive_2,naive_seed,28,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_28_candidate_01.jl,299ceef5fc65e34a57f2d2d563b9430912fcbd568ee3396eb7345a0b7a8bf1ac,false
naive_2,naive_seed,28,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_28_candidate_02.jl,2c73ac428495599f7614a8dbc15be12f74e0a82b6308943762571dc10582296e,false
naive_2,naive_seed,28,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_28_candidate_03.jl,bed7aad40c3ea2cdf13eebcc912be29f788540e1f744be2832c6eb723c3c4773,false
naive_2,naive_seed,28,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_28_candidate_04.jl,d907da3f4e5757bdc3ea944af386287e4519faf2b30f03fc9d95efa7284827be,false
naive_2,naive_seed,29,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_29_candidate_01.jl,299ceef5fc65e34a57f2d2d563b9430912fcbd568ee3396eb7345a0b7a8bf1ac,false
naive_2,naive_seed,29,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_29_candidate_02.jl,3a1ad1edf4dc602eb500a1f14c73d82d1d87bbb73225f5edc173d0cc051d9ac8,false
naive_2,naive_seed,29,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_29_candidate_03.jl,817e20faf39ba0585585c1606f19b6dec1cef2fb3b99ecc45b27e6f3598658c9,false
naive_2,naive_seed,29,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_29_candidate_04.jl,c3bf9bc53417c047acccbceb8611d0cfe713ad94470cdc9631fde5a4da757a27,false
naive_2,naive_seed,30,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_30_candidate_01.jl,9d0a5b77cd1bd328048e0ca604b5df4f913d60914cd6481c69a0833e645f0149,false
naive_2,naive_seed,30,2,false,agent_logs/three_dimensional/naive_2/policies/iteration_30_candidate_02.jl,a37b2b5c3e4c9b3101dc517dfdc4601eeab10fbcadc4e3b913a7c2913e49f925,false
naive_2,naive_seed,30,3,false,agent_logs/three_dimensional/naive_2/policies/iteration_30_candidate_03.jl,a97f037a7604661a36137a82a0682b2c8a5e3bed2b289131968d145adb55b710,false
naive_2,naive_seed,30,4,false,agent_logs/three_dimensional/naive_2/policies/iteration_30_candidate_04.jl,ef1470a348fa539df4142ffa2709733c57f53d7879d3ea3cd3ae74b95d257b9e,false
naive_2,naive_seed,31,1,false,agent_logs/three_dimensional/naive_2/policies/iteration_31_candidate_01.jl,91eae0cace6e46789ab2e3516b2e4570a4022c9a6d456915ce7443fbfe070145,false
